playerId,playerName,teamId,pos,seasonKey,heightIn,weightLb,age,phase1_g,phase1_mpg,phase1_starterFlag,phase1_usageProxyPer36,phase2shoot_fg,phase2shoot_fga,phase2shoot_fgPct,phase2shoot_fg3,phase2shoot_fg3a,phase2shoot_fg3Pct,phase2shoot_fg2,phase2shoot_fg2a,phase2shoot_fg2Pct,phase2shoot_ft,phase2shoot_fta,phase2shoot_ftPct,phase2shoot_pts,phase2imp_season,phase2imp_g,phase2imp_mp,phase2imp_onCourt_plusMinus_per100,phase2imp_onOff_plusMinus_per100,phase2imp_tov_badPass,phase2imp_tov_lostBall,phase2imp_tov_shoot,phase2imp_tov_offensiveFoulOrOther,phase2imp_foulsCommitted_shooting,phase2imp_foulsCommitted_offensive,phase2imp_misc_pga,phase2imp_misc_and1,phase2imp_misc_blkd,phase3_rim_fgm,phase3_rim_fga,phase3_paint_fgm,phase3_paint_fga,phase3_mid_fgm,phase3_mid_fga,phase3_corner3_fgm,phase3_corner3_fga,phase3_ab3_fgm,phase3_ab3_fga,phase3_three_fgm,phase3_three_fga,phase3_total_fgm,phase3_total_fga,phase3_rim_fg,phase3_paint_fg,phase3_mid_fg,phase3_corner3_fg,phase3_ab3_fg,phase3_three_fg,phase3_total_fg,phase3_rim_att_share,phase3_paint_att_share,phase3_mid_att_share,phase3_corner3_att_share,phase3_ab3_att_share,phase3_three_att_share,phase4_fga,phase4_fta,phase4_three_pa,phase4_tov,phase4_ast,phase4_reb,phase4_pf,phase4_stl,phase4_blk,phase4_clutch_fga,phase4_trans_fga,phase4_minutes_est,phase4_clutch_fga_share,phase4_trans_fga_share,season_year
player_arike_ogunbowale,Arike Ogunbowale,DAL,G,arike_ogunbowale|DAL,73,160.08,28,29,33.31,1.0,0.662,5.1,13.9,36.4,1.7,5.4,30.4,3.4,8.5,40.2,3.7,4.0,93.1,15.5,2025,29,966,-6.6,3.6,38,7,13,14,44,5,273,8,11,26.0,48.0,36.0,85.0,37.0,113.0,4.0,8.0,44.0,150.0,48.0,158.0,147.0,404.0,0.5416666666666666,0.4235294117647059,0.3274336283185841,0.5,0.2933333333333333,0.3037974683544304,0.3638613861386138,0.1188118811881188,0.2103960396039604,0.2797029702970297,0.0198019801980198,0.3712871287128713,0.3910891089108911,404.0,116.0,158.0,60.0,120.0,72.0,182.0,39.0,18.0,17.0,64.0,1410.5833333333333,0.04207920792079208,0.15841584158415842,arike_ogunbowale|DAL
player_nneka_ogwumike,Nneka Ogwumike,SEA,F,nneka_ogwumike|SEA,77,176.70000000000002,35,44,30.886,1.0,0.453,7.3,14.0,51.9,1.5,4.1,36.7,5.8,9.9,58.1,2.2,2.7,82.2,18.3,2025,44,1359,4.5,9.8,43,23,34,14,51,11,229,16,31,114.0,147.0,85.0,169.0,55.0,121.0,14.0,32.0,52.0,148.0,66.0,180.0,320.0,617.0,0.7755102040816326,0.5029585798816568,0.4545454545454545,0.4375,0.3513513513513513,0.3666666666666666,0.5186385737439222,0.2382495948136142,0.2739059967585089,0.1961102106969205,0.0518638573743922,0.239870340356564,0.2917341977309562,625.0,118.0,182.0,87.0,102.0,316.0,251.0,50.0,49.0,37.0,62.0,1981.1499999999999,0.0592,0.0992,nneka_ogwumike|SEA
player_amy_okonkwo,Amy Okonkwo,DAL,F,amy_okonkwo|DAL,73,159.5,29,8,19.625,,2.201,3.8,7.6,49.2,1.3,3.8,33.3,2.5,3.9,64.5,2.3,2.5,90.0,11.0,2025,8,157,-7.4,0.9,2,1,6,3,9,0,12,2,2,12.0,15.0,6.0,13.0,2.0,3.0,1.0,1.0,9.0,29.0,10.0,30.0,30.0,61.0,0.8,0.4615384615384615,0.6666666666666666,1.0,0.3103448275862069,0.3333333333333333,0.4918032786885246,0.2459016393442623,0.2131147540983606,0.0491803278688524,0.0163934426229508,0.4754098360655737,0.4918032786885246,61.0,20.0,30.0,7.0,6.0,25.0,31.0,11.0,3.0,0.0,11.0,193.71666666666667,0.0,0.18032786885245902,amy_okonkwo|DAL
player_lucy_olsen,Lucy Olsen,WAS,G,lucy_olsen|WAS,71,151.5,22,41,12.39,,0.324,1.6,3.9,41.5,0.5,1.7,27.1,1.1,2.2,52.8,0.3,0.4,82.4,4.0,2025,41,508,-10.9,-8.1,9,7,22,3,8,3,107,2,6,11.0,14.0,12.0,29.0,24.0,46.0,4.0,13.0,15.0,57.0,19.0,70.0,66.0,159.0,0.7857142857142857,0.4137931034482758,0.5217391304347826,0.3076923076923077,0.2631578947368421,0.2714285714285714,0.4150943396226415,0.0880503144654088,0.1823899371069182,0.2893081761006289,0.0817610062893081,0.3584905660377358,0.440251572327044,159.0,17.0,70.0,21.0,49.0,48.0,70.0,15.0,11.0,1.0,11.0,655.1166666666667,0.006289308176100629,0.06918238993710692,lucy_olsen|WAS
player_michaela_onyenwere,Michaela Onyenwere,CHI,F,michaela_onyenwere|CHI,72,155.46,26,42,16.929,1.0,0.346,2.1,5.0,42.2,0.6,1.6,35.3,1.5,3.4,45.5,1.0,1.2,84.3,5.8,2025,42,711,-10.8,3.6,21,17,26,11,23,5,116,5,22,40.0,68.0,19.0,58.0,6.0,17.0,9.0,19.0,15.0,49.0,24.0,68.0,89.0,211.0,0.5882352941176471,0.3275862068965517,0.3529411764705882,0.4736842105263157,0.3061224489795918,0.3529411764705882,0.4218009478672986,0.3222748815165877,0.2748815165876777,0.0805687203791469,0.0900473933649289,0.2322274881516587,0.3222748815165877,211.0,51.0,68.0,56.0,48.0,69.0,128.0,16.0,26.0,2.0,32.0,973.0666666666666,0.009478672985781991,0.15165876777251186,michaela_onyenwere|CHI
player_te_hina_paopao,Te-Hina PaoPao,ATL,G,te_hina_paopao|ATL,71,152.29999999999998,23,43,16.744,,0.312,2.2,5.1,44.0,1.2,3.1,38.6,1.0,2.0,52.3,0.2,0.3,53.8,5.8,2025,43,720,10.1,0.9,24,15,33,0,7,6,256,1,8,29.0,46.0,14.0,35.0,2.0,5.0,10.0,19.0,41.0,113.0,51.0,132.0,96.0,218.0,0.6304347826086957,0.4,0.4,0.5263157894736842,0.3628318584070796,0.3863636363636363,0.4403669724770642,0.2110091743119266,0.1605504587155963,0.0229357798165137,0.0871559633027523,0.518348623853211,0.6055045871559633,218.0,13.0,132.0,44.0,105.0,69.0,74.0,20.0,17.0,5.0,23.0,976.1833333333333,0.022935779816513763,0.10550458715596331,te_hina_paopao|ATL
player_cheyenne_parker_tyus,Cheyenne Parker-Tyus,LVA,F,cheyenne_parker_tyus|LVA,73,160.9,33,2,7.0,,14.966,2.5,4.0,62.5,0.5,1.0,50.0,2.0,3.0,66.7,2.5,3.0,83.3,8.0,2025,2,14,3.6,-0.2,1,0,1,0,3,0,0,0,0,1.0,1.0,2.0,3.0,1.0,2.0,,,1.0,2.0,,,,,1.0,0.6666666666666666,0.5,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,14.766666666666666,0.0,0.125,cheyenne_parker_tyus|LVA
player_robyn_parks,Robyn Parks,CON,F,robyn_parks|CON,71,152.16666666666666,33,6,10.5,,0.571,0.2,0.8,20.0,0.0,0.7,0.0,0.2,0.2,100.0,0.0,0.0,,0.3,2025,6,63,-4.1,9.2,0,0,5,1,0,0,4,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,4.0,,,,,,,1.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,robyn_parks|CON
player_haley_peters,Haley Peters,CON,F-G,haley_peters|CON,72,155.60000000000002,33,33,11.515,,0.32,0.8,2.5,30.5,0.2,1.2,20.5,0.5,1.3,39.5,0.3,0.4,76.9,2.1,2025,33,380,-15.1,-2.6,11,2,23,6,4,6,61,1,6,11.0,18.0,2.0,13.0,4.0,12.0,0.0,3.0,8.0,36.0,8.0,39.0,25.0,82.0,0.6111111111111112,0.1538461538461538,0.3333333333333333,0.0,0.2222222222222222,0.2051282051282051,0.3048780487804878,0.2195121951219512,0.1585365853658536,0.1463414634146341,0.0365853658536585,0.4390243902439024,0.4756097560975609,82.0,13.0,39.0,22.0,25.0,74.0,80.0,11.0,9.0,0.0,8.0,504.09999999999997,0.0,0.0975609756097561,haley_peters|CON
player_ajae_petty,Ajae Petty,DAL,F,ajae_petty|DAL,70,148.0,23,2,3.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2025,2,6,-23.1,-14.9,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,ajae_petty|DAL
player_kelsey_plum,Kelsey Plum,LAS,G,kelsey_plum|LAS,72,156.74,31,43,35.07,1.0,0.475,6.1,14.4,42.2,2.3,6.5,35.5,3.8,7.9,47.8,5.1,5.7,89.3,19.5,2025,43,1508,-2.4,5.0,71,37,22,16,89,8,583,12,32,87.0,141.0,63.0,161.0,12.0,37.0,15.0,27.0,84.0,251.0,99.0,278.0,261.0,617.0,0.6170212765957447,0.391304347826087,0.3243243243243243,0.5555555555555556,0.3346613545816733,0.356115107913669,0.4230145867098865,0.2285251215559157,0.2609400324149108,0.059967585089141,0.0437601296596434,0.406807131280389,0.4505672609400324,632.0,245.0,287.0,133.0,250.0,137.0,350.0,54.0,36.0,38.0,62.0,2320.55,0.060126582278481014,0.0981012658227848,kelsey_plum|LAS
player_alexis_prince,Alexis Prince,PHO,F,alexis_prince|PHO,78,179.8,32,1,22.0,,9.818,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,,2.0,2025,1,22,13.8,10.3,2,0,0,1,0,0,2,0,0,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0,1.0,,,,,,1.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,alexis_prince|PHO
player_jj_quinerly,JJ Quinerly,DAL,G,jj_quinerly|DAL,71,152.9,23,34,15.853,,0.506,2.4,5.5,42.6,0.6,1.6,38.9,1.7,3.9,44.0,1.1,1.3,86.7,6.5,2025,34,539,-5.5,4.0,30,13,30,1,23,9,182,9,21,34.0,58.0,19.0,60.0,6.0,16.0,3.0,4.0,18.0,49.0,21.0,53.0,80.0,187.0,0.5862068965517241,0.3166666666666666,0.375,0.75,0.3673469387755102,0.3962264150943396,0.427807486631016,0.3101604278074866,0.320855614973262,0.0855614973262032,0.0213903743315508,0.2620320855614973,0.2834224598930481,188.0,45.0,54.0,52.0,78.0,63.0,125.0,29.0,28.0,1.0,29.0,777.6833333333333,0.005319148936170213,0.15425531914893617,jj_quinerly|DAL
player_angel_reese,Angel Reese,CHI,F,angel_reese|CHI,78,189.42857142857144,23,30,31.567,1.0,0.666,5.1,11.1,45.8,0.1,0.7,18.2,5.0,10.4,47.8,4.3,5.7,75.6,14.7,2025,30,947,-9.6,7.5,55,29,37,19,85,0,251,26,60,116.0,229.0,28.0,70.0,5.0,13.0,0.0,3.0,4.0,19.0,4.0,22.0,153.0,334.0,0.5065502183406113,0.4,0.3846153846153846,0.0,0.2105263157894736,0.1818181818181818,0.4580838323353293,0.6856287425149701,0.2095808383233532,0.0389221556886227,0.0089820359281437,0.0568862275449101,0.0658682634730539,341.0,172.0,23.0,119.0,112.0,386.0,272.0,45.0,80.0,21.0,36.0,1288.8,0.06158357771260997,0.10557184750733138,angel_reese|CHI
player_saniya_rivers,Saniya Rivers,CON,G,saniya_rivers|CON,72,156.8,22,42,26.119,1.0,0.342,3.4,8.3,40.7,1.0,3.0,34.1,2.4,5.3,44.4,1.0,1.4,74.6,8.8,2025,42,1097,-13.0,0.1,48,8,37,2,24,11,253,7,14,42.0,69.0,21.0,46.0,36.0,108.0,4.0,19.0,39.0,104.0,43.0,123.0,142.0,346.0,0.6086956521739131,0.4565217391304347,0.3333333333333333,0.2105263157894736,0.375,0.3495934959349593,0.4104046242774566,0.1994219653179191,0.1329479768786127,0.3121387283236994,0.0549132947976878,0.3005780346820809,0.3554913294797688,349.0,59.0,126.0,62.0,113.0,118.0,131.0,62.0,52.0,11.0,40.0,1492.7,0.03151862464183381,0.11461318051575932,saniya_rivers|CON
player_iliana_rupert,Iliana Rupert,GSV,C,iliana_rupert|GSV,73,159.55714285714288,24,21,23.143,1.0,0.641,3.2,7.3,43.8,2.2,5.0,44.2,1.0,2.3,42.9,0.7,0.8,93.8,9.3,2025,21,486,7.5,7.8,7,2,25,8,8,1,79,2,9,10.0,16.0,9.0,22.0,2.0,11.0,8.0,17.0,38.0,87.0,46.0,104.0,67.0,153.0,0.625,0.4090909090909091,0.1818181818181818,0.4705882352941176,0.4367816091954023,0.4423076923076923,0.4379084967320261,0.1045751633986928,0.1437908496732026,0.0718954248366013,0.1111111111111111,0.5686274509803921,0.6797385620915033,153.0,16.0,104.0,20.0,33.0,81.0,78.0,13.0,21.0,5.0,6.0,660.3333333333334,0.032679738562091505,0.0392156862745098,iliana_rupert|GSV
player_mercedes_russell,Mercedes Russell,LAS,C,mercedes_russell|LAS,72,155.92000000000002,30,20,8.15,,0.466,0.6,1.4,44.4,0.0,0.0,,0.6,1.4,44.4,0.5,0.7,71.4,1.7,2025,20,163,-16.9,-15.2,4,1,9,2,4,1,29,0,3,5.0,10.0,7.0,15.0,0.0,2.0,,,0.0,0.0,,,,,0.5,0.4666666666666667,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,mercedes_russell|LAS
player_nyara_sabally,Nyara Sabally,NYL,C,nyara_sabally|NYL,73,160.9,25,17,17.941,1.0,0.715,2.2,4.5,48.7,0.1,0.4,14.3,2.1,4.1,52.2,1.0,1.5,68.0,5.4,2025,17,305,-0.7,-7.1,3,6,19,7,10,0,32,2,10,23.0,38.0,10.0,28.0,3.0,3.0,0.0,2.0,1.0,5.0,1.0,7.0,37.0,76.0,0.6052631578947368,0.3571428571428571,1.0,0.0,0.2,0.1428571428571428,0.4868421052631579,0.5,0.3684210526315789,0.0394736842105263,0.0263157894736842,0.0657894736842105,0.0921052631578947,76.0,25.0,7.0,16.0,13.0,77.0,69.0,9.0,27.0,2.0,9.0,435.79999999999995,0.02631578947368421,0.11842105263157894,nyara_sabally|NYL
player_satou_sabally,Satou Sabally,PHO,F,satou_sabally|PHO,76,172.36,27,39,26.641,1.0,0.598,5.3,13.2,40.4,1.7,5.4,32.1,3.6,7.8,46.1,3.9,4.7,82.7,16.3,2025,39,1039,6.6,7.5,39,15,45,13,76,6,240,19,31,83.0,136.0,45.0,123.0,13.0,47.0,6.0,10.0,61.0,198.0,67.0,208.0,208.0,514.0,0.6102941176470589,0.3658536585365853,0.2765957446808511,0.6,0.308080808080808,0.3221153846153846,0.4046692607003891,0.2645914396887159,0.2392996108949416,0.0914396887159533,0.0194552529182879,0.3852140077821012,0.4046692607003891,515.0,185.0,209.0,77.0,98.0,231.0,289.0,49.0,45.0,23.0,55.0,1353.75,0.04466019417475728,0.10679611650485436,satou_sabally|PHO
player_janelle_sala_n,Janelle Salaün,GSV,F,janelle_sala_n|GSV,75,167.7,24,36,27.028,1.0,0.457,4.1,10.1,40.6,1.8,4.8,36.6,2.3,5.3,44.2,1.4,1.7,80.6,11.3,2025,36,973,0.0,-4.1,21,14,26,6,25,3,108,5,7,33.0,49.0,16.0,45.0,35.0,96.0,10.0,34.0,53.0,137.0,63.0,171.0,147.0,361.0,0.673469387755102,0.3555555555555555,0.3645833333333333,0.2941176470588235,0.3868613138686131,0.3684210526315789,0.407202216066482,0.1357340720221606,0.1246537396121883,0.2659279778393352,0.0941828254847645,0.3795013850415512,0.4736842105263157,362.0,62.0,172.0,53.0,43.0,183.0,152.0,22.0,10.0,19.0,19.0,1369.6666666666667,0.052486187845303865,0.052486187845303865,janelle_sala_n|GSV
player_karlie_samuelson,Karlie Samuelson,MIN,G,karlie_samuelson|MIN,72,155.60000000000002,30,16,14.25,,0.584,0.9,2.6,33.3,0.8,2.1,35.3,0.1,0.5,25.0,0.8,0.9,92.9,3.3,2025,16,228,15.7,3.8,6,3,3,1,3,4,40,1,1,1.0,2.0,1.0,3.0,0.0,3.0,4.0,5.0,8.0,29.0,12.0,34.0,14.0,42.0,0.5,0.3333333333333333,0.0,0.8,0.2758620689655172,0.3529411764705882,0.3333333333333333,0.0476190476190476,0.0714285714285714,0.0714285714285714,0.119047619047619,0.6904761904761905,0.8095238095238095,,,,,,,,,,,,,,,karlie_samuelson|MIN
player_madison_scott,Madison Scott,WAS,G-F,madison_scott|WAS,70,147.2,24,9,5.222,,1.131,0.6,1.2,45.5,0.0,0.1,0.0,0.6,1.1,50.0,0.4,0.4,100.0,1.6,2025,9,47,-1.5,3.8,1,0,2,0,2,0,5,0,2,2.0,5.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,11.0,0.4,0.5,0.6666666666666666,0.0,,0.0,0.4545454545454545,0.4545454545454545,0.1818181818181818,0.2727272727272727,0.0909090909090909,0.0,0.0909090909090909,11.0,4.0,1.0,1.0,2.0,1.0,11.0,2.0,2.0,0.0,1.0,58.46666666666667,0.0,0.09090909090909091,madison_scott|WAS
player_jessica_shepard,Jessica Shepard,MIN,F,jessica_shepard|MIN,77,176.21428571428572,29,40,20.875,,0.338,3.3,5.2,63.8,0.0,0.0,0.0,3.3,5.2,64.1,1.4,2.6,54.4,8.0,2025,40,835,9.6,-5.3,25,13,16,8,45,4,242,13,18,104.0,138.0,21.0,47.0,7.0,21.0,,,0.0,1.0,,,,,0.7536231884057971,0.4468085106382978,0.3333333333333333,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,207.0,103.0,1.0,58.0,104.0,293.0,139.0,19.0,22.0,3.0,25.0,1167.0333333333333,0.014492753623188406,0.12077294685990338,jessica_shepard|MIN
player_maddy_siegrist,Maddy Siegrist,DAL,F,maddy_siegrist|DAL,73,160.03333333333333,25,26,27.0,1.0,0.603,5.1,10.3,49.1,1.0,3.1,32.1,4.1,7.2,56.4,1.5,2.2,69.0,12.7,2025,26,702,-6.9,2.1,8,6,29,0,26,1,48,4,15,56.0,81.0,35.0,73.0,15.0,34.0,2.0,13.0,24.0,67.0,26.0,80.0,132.0,268.0,0.691358024691358,0.4794520547945205,0.4411764705882353,0.1538461538461538,0.3582089552238806,0.325,0.4925373134328358,0.3022388059701492,0.2723880597014925,0.126865671641791,0.0485074626865671,0.25,0.2985074626865671,269.0,58.0,81.0,14.0,21.0,111.0,89.0,19.0,30.0,4.0,44.0,967.1166666666667,0.01486988847583643,0.16356877323420074,maddy_siegrist|DAL
player_kamiah_smalls,Kamiah Smalls,ATL,G,kamiah_smalls|ATL,70,147.68,27,3,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2025,3,3,45.2,35.7,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,kamiah_smalls|ATL
player_alanna_smith,Alanna Smith,MIN,F,alanna_smith|MIN,75,168.12,29,42,26.524,1.0,0.325,3.8,7.9,48.5,1.3,3.8,32.9,2.5,4.0,63.3,0.7,1.5,47.7,9.6,2025,42,1114,11.5,-2.4,32,14,57,12,30,13,292,10,11,87.0,131.0,11.0,21.0,9.0,17.0,12.0,24.0,41.0,137.0,53.0,161.0,160.0,330.0,0.6641221374045801,0.5238095238095238,0.5294117647058824,0.5,0.2992700729927007,0.3291925465838509,0.4848484848484848,0.396969696969697,0.0636363636363636,0.0515151515151515,0.0727272727272727,0.4151515151515151,0.4878787878787878,330.0,65.0,161.0,65.0,121.0,214.0,216.0,55.0,91.0,11.0,44.0,1718.3,0.03333333333333333,0.13333333333333333,alanna_smith|MIN
player_azura_stevens,Azura Stevens,LAS,F-C,azura_stevens|LAS,76,173.34,30,44,28.386,1.0,0.352,4.6,9.7,47.8,1.7,4.4,38.1,3.0,5.3,55.8,1.8,2.3,79.0,12.8,2025,44,1249,-4.1,-3.3,37,10,60,5,45,4,212,13,24,97.0,149.0,22.0,57.0,11.0,27.0,17.0,35.0,57.0,159.0,74.0,194.0,204.0,427.0,0.6510067114093959,0.3859649122807017,0.4074074074074074,0.4857142857142857,0.3584905660377358,0.3814432989690721,0.477751756440281,0.3489461358313817,0.1334894613583138,0.063231850117096,0.081967213114754,0.3723653395784543,0.4543325526932084,427.0,100.0,194.0,64.0,94.0,352.0,186.0,54.0,71.0,22.0,38.0,1941.45,0.05152224824355972,0.08899297423887588,azura_stevens|LAS
player_breanna_stewart,Breanna Stewart,NYL,F,breanna_stewart|NYL,77,177.24,31,31,30.581,1.0,0.682,6.1,13.2,46.1,0.7,2.8,24.1,5.4,10.4,52.0,5.5,6.5,83.7,18.3,2025,31,948,10.9,12.5,25,21,33,7,86,4,269,20,24,91.0,122.0,63.0,147.0,13.0,52.0,2.0,10.0,19.0,77.0,21.0,87.0,188.0,408.0,0.7459016393442623,0.4285714285714285,0.25,0.2,0.2467532467532467,0.2413793103448276,0.4607843137254901,0.2990196078431372,0.3602941176470588,0.1274509803921568,0.0245098039215686,0.1887254901960784,0.213235294117647,416.0,202.0,89.0,61.0,110.0,207.0,225.0,42.0,66.0,10.0,67.0,1412.6,0.02403846153846154,0.16105769230769232,breanna_stewart|NYL
player_kiah_stokes,Kiah Stokes,LVA,C,kiah_stokes|LVA,74,164.34,32,40,12.85,,0.125,0.5,1.3,35.3,0.1,0.6,13.0,0.4,0.7,53.6,0.1,0.2,62.5,1.1,2025,40,514,-8.0,-16.5,3,5,27,7,2,2,43,0,2,8.0,16.0,7.0,10.0,0.0,2.0,2.0,16.0,1.0,7.0,3.0,23.0,18.0,51.0,0.5,0.7,0.0,0.125,0.1428571428571428,0.1304347826086956,0.3529411764705882,0.3137254901960784,0.196078431372549,0.0392156862745098,0.3137254901960784,0.1372549019607843,0.4509803921568627,51.0,8.0,23.0,16.0,17.0,144.0,68.0,17.0,16.0,0.0,4.0,719.5,0.0,0.0784313725490196,kiah_stokes|LVA
player_serena_sundell,Serena Sundell,DAL,G,serena_sundell|DAL,70,147.6,23,3,7.333,,1.636,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,0.0,2025,3,22,-43.2,-35.4,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,24.65,0.0,0.0,serena_sundell|DAL
player_sug_sutton,Sug Sutton,WAS,G,sug_sutton|WAS,71,152.5222222222222,27,43,26.093,1.0,0.288,2.8,6.6,42.2,1.0,2.8,35.3,1.8,3.8,47.2,0.9,1.1,77.1,7.4,2025,43,1122,-2.0,8.6,53,21,20,2,18,9,370,3,10,28.0,47.0,29.0,73.0,20.0,43.0,3.0,12.0,39.0,106.0,42.0,118.0,119.0,281.0,0.5957446808510638,0.3972602739726027,0.4651162790697674,0.25,0.3679245283018867,0.3559322033898305,0.4234875444839858,0.1672597864768683,0.2597864768683274,0.1530249110320284,0.0427046263345195,0.3772241992882562,0.4199288256227758,282.0,48.0,119.0,83.0,166.0,77.0,116.0,33.0,13.0,10.0,31.0,1554.6166666666666,0.03546099290780142,0.1099290780141844,sug_sutton|WAS
player_camryn_taylor,Camryn Taylor,MIN,F,camryn_taylor|MIN,71,151.1,25,6,3.833,,2.867,0.2,1.2,14.3,0.2,0.5,33.3,0.0,0.7,0.0,0.0,0.3,0.0,0.5,2025,6,23,22.2,9.9,1,1,2,1,1,1,2,0,1,0.0,2.0,0.0,1.0,0.0,1.0,,,1.0,3.0,,,,,0.0,0.0,0.0,,0.3333333333333333,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,3.0,1.0,6.0,7.0,0.0,1.0,0.0,0.0,29.116666666666667,0.0,0.0,camryn_taylor|MIN
player_taylor_thierry,Taylor Thierry,ATL,G-F,taylor_thierry|ATL,70,147.8,23,17,2.118,,0.788,0.1,0.6,18.2,0.1,0.2,33.3,0.1,0.5,12.5,0.1,0.2,25.0,0.4,2025,17,36,-9.3,-19.4,0,1,1,0,2,0,4,0,5,1.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,11.0,0.2,0.0,,1.0,0.0,0.3333333333333333,0.1818181818181818,0.4545454545454545,0.2727272727272727,0.0,0.0909090909090909,0.1818181818181818,0.2727272727272727,11.0,4.0,3.0,1.0,2.0,6.0,4.0,4.0,5.0,0.0,1.0,30.683333333333334,0.0,0.09090909090909091,taylor_thierry|ATL
player_alyssa_thomas,Alyssa Thomas,PHO,F,alyssa_thomas|PHO,78,181.48,33,39,31.308,1.0,0.501,6.2,11.6,53.2,0.0,0.2,0.0,6.2,11.5,53.9,3.0,4.3,69.2,15.4,2025,39,1221,7.9,14.5,89,20,30,22,77,0,892,22,30,109.0,162.0,102.0,221.0,30.0,64.0,,,0.0,5.0,,,,,0.6728395061728395,0.4615384615384615,0.46875,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,457.0,169.0,6.0,137.0,361.0,348.0,265.0,62.0,47.0,25.0,75.0,1635.6333333333332,0.05470459518599562,0.16411378555798686,alyssa_thomas|PHO
player_kayla_thornton,Kayla Thornton,GSV,F,kayla_thornton|GSV,74,165.14,33,22,30.091,1.0,0.855,4.5,12.5,36.2,1.8,6.5,28.2,2.7,6.1,44.8,3.1,3.7,82.9,14.0,2025,22,662,2.7,1.4,9,15,14,4,31,3,82,3,10,22.0,42.0,32.0,66.0,6.0,26.0,4.0,23.0,36.0,118.0,40.0,141.0,100.0,275.0,0.5238095238095238,0.4848484848484848,0.2307692307692307,0.1739130434782608,0.3050847457627119,0.2836879432624113,0.3636363636363636,0.1527272727272727,0.24,0.0945454545454545,0.0836363636363636,0.4290909090909091,0.5127272727272727,290.0,84.0,153.0,36.0,38.0,165.0,113.0,30.0,15.0,14.0,37.0,994.3833333333333,0.04827586206896552,0.12758620689655173,kayla_thornton|GSV
player_makayla_timpson,Makayla Timpson,IND,F-C,makayla_timpson|IND,71,152.7,23,31,7.065,,0.41,1.0,1.8,56.1,0.0,0.0,,1.0,1.8,56.1,0.6,0.9,66.7,2.6,2025,31,219,-1.8,-6.6,1,3,11,2,12,0,3,1,8,23.0,36.0,9.0,20.0,0.0,1.0,,,0.0,0.0,,,,,0.6388888888888888,0.45,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,57.0,27.0,0.0,8.0,1.0,57.0,51.0,13.0,16.0,0.0,5.0,298.1666666666667,0.0,0.08771929824561403,makayla_timpson|IND
player_mamignan_tour,Mamignan Touré,CON,G,mamignan_tour|CON,70,147.8,31,18,8.167,,0.637,0.8,2.2,35.9,0.4,1.2,36.4,0.3,0.9,35.3,0.0,0.0,,2.0,2025,18,147,-9.8,3.5,3,4,11,0,0,0,20,0,0,4.0,6.0,1.0,6.0,1.0,5.0,2.0,7.0,6.0,15.0,8.0,22.0,14.0,39.0,0.6666666666666666,0.1666666666666666,0.2,0.2857142857142857,0.4,0.3636363636363636,0.358974358974359,0.1538461538461538,0.1538461538461538,0.1282051282051282,0.1794871794871795,0.3846153846153846,0.5641025641025641,39.0,0.0,22.0,8.0,9.0,7.0,20.0,7.0,0.0,0.0,6.0,192.21666666666667,0.0,0.15384615384615385,mamignan_tour|CON
