game_id,event_type,bucket,description
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Rhyne Howard shooting foul (Kierstan Bell draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,NaLyssa Smith personal foul (Brionna Jones draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Chelsea Gray personal foul (Allisha Gray draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,offensivefoul,foul,Kiah Stokes offensive foul (Off the ball) (Allisha Gray draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Aaliyah Nye shooting foul (Allisha Gray draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Allisha Gray personal foul (Jackie Young draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Chelsea Gray shooting foul (Brittney Griner draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Maya Caldwell personal foul (Chelsea Gray draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Allisha Gray personal foul (Jewell Loyd draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Te-Hina Paopao shooting foul (Jackie Young draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Chelsea Gray shooting foul (Brionna Jones draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Brittney Griner personal foul (Jackie Young draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Jewell Loyd shooting foul (Rhyne Howard draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Brionna Jones personal foul (A'ja Wilson draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Brittney Griner personal foul (A'ja Wilson draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,offensivefoul,foul,NaLyssa Smith offensive foul (Brittney Griner draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Jackie Young shooting foul (Nia Coffey draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Nia Coffey shooting foul (A'ja Wilson draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Nia Coffey personal foul (A'ja Wilson draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Jackie Young shooting foul (Naz Hillmon draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Maya Caldwell shooting foul (Chelsea Gray draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Jewell Loyd shooting foul (Rhyne Howard draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Dana Evans personal foul (Te-Hina Paopao draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Naz Hillmon personal foul (NaLyssa Smith draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,Allisha Gray shooting foul (A'ja Wilson draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,NaLyssa Smith personal foul (Brittney Griner draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,Te-Hina Paopao personal foul (Jackie Young draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,personalfoul,foul,A'ja Wilson personal foul (Loose ball) (Allisha Gray draws the foul)
dfddb2f2-d585-40c5-b962-cc34ca2a9374,shootingfoul,foul,NaLyssa Smith shooting foul (Brittney Griner draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Sug Sutton personal foul (Sabrina Ionescu draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Stefanie Dolson shooting foul (Jonquel Jones draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Stefanie Dolson personal foul (Jonquel Jones draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Brittney Sykes shooting foul (Breanna Stewart draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Jonquel Jones personal foul (Loose ball) (Aaliyah Edwards draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Aaliyah Edwards shooting foul (Sabrina Ionescu draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Leonie Fiebich shooting foul (Brittney Sykes draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Kennedy Burke personal foul (Kiki Iriafen draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Marine Johannès shooting foul (Brittney Sykes draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Natasha Cloud shooting foul (Brittney Sykes draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Isabelle Harrison shooting foul (Sug Sutton draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Leonie Fiebich personal foul (Loose ball) (Aaliyah Edwards draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Jade Melbourne shooting foul (Leonie Fiebich draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Sonia Citron shooting foul (Rebekah Gardner draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Kennedy Burke shooting foul (Brittney Sykes draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Breanna Stewart shooting foul (Brittney Sykes draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Sonia Citron shooting foul (Sabrina Ionescu draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Natasha Cloud personal foul (Brittney Sykes draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Shakira Austin shooting foul (Jonquel Jones draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Brittney Sykes personal foul (Leonie Fiebich draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Brittney Sykes personal foul (Jonquel Jones draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Isabelle Harrison shooting foul (Kiki Iriafen draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Isabelle Harrison personal foul (Kiki Iriafen draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Emily Engstler shooting foul (Breanna Stewart draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Leonie Fiebich shooting foul (Brittney Sykes draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Aaliyah Edwards shooting foul (Jonquel Jones draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Jonquel Jones personal foul (Brittney Sykes draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,shootingfoul,foul,Jade Melbourne shooting foul (Sabrina Ionescu draws the foul)
e09bd75a-f5bc-42c2-aff3-96b24323a37d,personalfoul,foul,Jaylyn Sherrod personal foul (Emily Engstler draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Natasha Cloud shooting foul (Angel Reese draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Ariel Atkins shooting foul (Emma Meesseman draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Stephanie Talbot shooting foul (Kia Nurse draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Sevgi Uzun shooting foul (Natasha Cloud draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Ariel Atkins personal foul (Emma Meesseman draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Angel Reese shooting foul (Kennedy Burke draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Sabrina Ionescu personal foul (Michaela Onyenwere draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Natasha Cloud personal foul (Angel Reese draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Michaela Onyenwere personal foul (Leonie Fiebich draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Rebekah Gardner personal foul (Kamilla Cardoso draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Kamilla Cardoso personal foul (Loose ball) (Emma Meesseman draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,offensivefoul,foul,Kamilla Cardoso offensive foul (Sabrina Ionescu draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Sabrina Ionescu personal foul (Ariel Atkins draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Rebekah Gardner shooting foul (Ariel Atkins draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Ariel Atkins personal foul (Jonquel Jones draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,offensivefoul,foul,Emma Meesseman offensive foul (Ariel Atkins draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Emma Meesseman shooting foul (Kamilla Cardoso draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Emma Meesseman shooting foul (Angel Reese draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Jonquel Jones shooting foul (Kamilla Cardoso draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Marine Johannès personal foul (Loose ball) (Sevgi Uzun draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Jonquel Jones personal foul (Sevgi Uzun draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,offensivefoul,foul,Angel Reese offensive foul (Kennedy Burke draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Natasha Cloud shooting foul (Elizabeth Williams draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Angel Reese shooting foul (Emma Meesseman draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Natasha Cloud personal foul (Sevgi Uzun draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Sabrina Ionescu personal foul (Ariel Atkins draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Kennedy Burke shooting foul (Kamilla Cardoso draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Rachel Banham shooting foul (Kennedy Burke draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Emma Meesseman personal foul (Loose ball) (Angel Reese draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Ariel Atkins personal foul (Loose ball) (Sabrina Ionescu draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Kamilla Cardoso personal foul (Sabrina Ionescu draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Kamilla Cardoso shooting foul (Sabrina Ionescu draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Leonie Fiebich personal foul (Ariel Atkins draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Rachel Banham shooting foul (Natasha Cloud draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Rebecca Allen personal foul (Jonquel Jones draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Ariel Atkins personal foul (Sabrina Ionescu draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,offensivefoul,foul,Emma Meesseman offensive foul (Ariel Atkins draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,shootingfoul,foul,Natasha Cloud shooting foul (Ariel Atkins draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Sabrina Ionescu personal foul (Ariel Atkins draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Sabrina Ionescu personal foul (Angel Reese draws the foul)
e294a887-c480-4ae6-b011-de2aaa055059,personalfoul,foul,Sabrina Ionescu personal foul (Take) (Angel Reese draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Kiki Iriafen shooting foul (Azurá Stevens draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Dearica Hamby personal foul (Sonia Citron draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Aaliyah Edwards shooting foul (Dearica Hamby draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,offensivefoul,foul,Emily Engstler offensive foul (Rae Burrell draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Kelsey Plum personal foul (Jade Melbourne draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Emily Engstler shooting foul (Rickea Jackson draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Rickea Jackson shooting foul (Sug Sutton draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Azurá Stevens personal foul (Kiki Iriafen draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Sonia Citron personal foul (Julie Vanloo draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Shakira Austin shooting foul (Rae Burrell draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Sug Sutton personal foul (Rae Burrell draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Lucy Olsen personal foul (Kelsey Plum draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Brittney Sykes personal foul (Kelsey Plum draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Shakira Austin shooting foul (Rickea Jackson draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Julie Vanloo personal foul (Sonia Citron draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Rickea Jackson personal foul (Kiki Iriafen draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Julie Vanloo personal foul (Sug Sutton draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Sug Sutton shooting foul (Dearica Hamby draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Julie Allemand shooting foul (Brittney Sykes draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Kiki Iriafen shooting foul (Dearica Hamby draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Kelsey Plum personal foul (Kiki Iriafen draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Azurá Stevens personal foul (Brittney Sykes draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Azurá Stevens personal foul (Kiki Iriafen draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Jade Melbourne shooting foul (Rickea Jackson draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Brittney Sykes personal foul (Kelsey Plum draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Rickea Jackson personal foul (Lucy Olsen draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Sania Feagin personal foul (Loose ball) (Aaliyah Edwards draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Rae Burrell personal foul (Stefanie Dolson draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Rae Burrell personal foul (Sonia Citron draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Sonia Citron shooting foul (Rae Burrell draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Brittney Sykes shooting foul (Dearica Hamby draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Kelsey Plum personal foul (Shakira Austin draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,personalfoul,foul,Brittney Sykes personal foul (Dearica Hamby draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Sonia Citron shooting foul (Rickea Jackson draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Julie Allemand shooting foul (Sika Koné draws the foul)
e380b602-7a50-4ce9-99e7-63c43f11724e,shootingfoul,foul,Sania Feagin shooting foul (Aaliyah Edwards draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Dearica Hamby personal foul (Napheesa Collier draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Kelsey Plum personal foul (Loose ball) (Alanna Smith draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Alanna Smith shooting foul (Kelsey Plum draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,technicalfoul,foul,Alanna Smith technical foul
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Azurá Stevens shooting foul (Jessica Shepard draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Diamond Miller shooting foul (Kelsey Plum draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Rickea Jackson personal foul (Napheesa Collier draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,technicalfoul,foul,Cheryl Reeve technical foul
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,offensivefoul,foul,Emma Cannon offensive foul (Jessica Shepard draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Jessica Shepard personal foul (Loose ball) (Sarah Ashlee Barker draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Julie Vanloo shooting foul (Natisha Hiedeman draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Diamond Miller personal foul (Rae Burrell draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Julie Vanloo shooting foul (Maria Kliundikova draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Napheesa Collier personal foul (Loose ball) (Dearica Hamby draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Courtney Williams shooting foul (Rickea Jackson draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Rickea Jackson personal foul (Napheesa Collier draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,offensivefoul,foul,Dearica Hamby offensive foul (Alanna Smith draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Dearica Hamby shooting foul (Alanna Smith draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Kayla McBride personal foul (Kelsey Plum draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,offensivefoul,foul,Kelsey Plum offensive foul (Alanna Smith draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Bridget Carleton shooting foul (Emma Cannon draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Sarah Ashlee Barker shooting foul (Napheesa Collier draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,shootingfoul,foul,Natisha Hiedeman shooting foul (Rickea Jackson draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Emma Cannon personal foul (Jessica Shepard draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,offensivefoul,foul,Bridget Carleton offensive foul (Julie Vanloo draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Dearica Hamby personal foul (Napheesa Collier draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Dearica Hamby personal foul (Alanna Smith draws the foul)
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,personalfoul,foul,Natisha Hiedeman personal foul (Sarah Ashlee Barker draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Bria Hartley personal foul (Jewell Loyd draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Olivia Nelson-Ododa personal foul (Jackie Young draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Jacy Sheldon personal foul (Jewell Loyd draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Aneesah Morrow personal foul (Aaliyah Nye draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,offensivefoul,foul,Tiffany Mitchell offensive foul (Lindsay Allen draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Haley Peters shooting foul (Jackie Young draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Jewell Loyd personal foul (Olivia Nelson-Ododa draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,offensivefoul,foul,Tiffany Mitchell offensive foul (Charge) (Haley Peters draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Elizabeth Kitley shooting foul (Olivia Nelson-Ododa draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Aaliyah Nye shooting foul (Haley Peters draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Aaliyah Nye shooting foul (Tina Charles draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Haley Peters shooting foul (Jackie Young draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Chelsea Gray personal foul (Bria Hartley draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Chelsea Gray shooting foul (Olivia Nelson-Ododa draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,A'ja Wilson personal foul (Loose ball) (Tina Charles draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Jacy Sheldon personal foul (Jackie Young draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Tina Charles personal foul (A'ja Wilson draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Jackie Young personal foul (Tina Charles draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Olivia Nelson-Ododa shooting foul (A'ja Wilson draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Bria Hartley personal foul (Jackie Young draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Olivia Nelson-Ododa shooting foul (A'ja Wilson draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Olivia Nelson-Ododa personal foul (A'ja Wilson draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,A'ja Wilson personal foul (Tina Charles draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Jacy Sheldon personal foul (A'ja Wilson draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Lindsay Allen personal foul (Aaliyah Nye draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,offensivefoul,foul,Kiah Stokes offensive foul (Lindsay Allen draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Jaelyn Brown shooting foul (Chelsea Gray draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Haley Peters personal foul (Kierstan Bell draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Aneesah Morrow shooting foul (Chelsea Gray draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,personalfoul,foul,Kierstan Bell personal foul (Olivia Nelson-Ododa draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,offensivefoul,foul,Tiffany Mitchell offensive foul (Olivia Nelson-Ododa draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,offensivefoul,foul,Aneesah Morrow offensive foul (Tiffany Mitchell draws the foul)
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,shootingfoul,foul,Bria Hartley shooting foul (Dana Evans draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,personalfoul,foul,Jacy Sheldon personal foul (Chelsea Gray draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,personalfoul,foul,Jackie Young personal foul (Bria Hartley draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,personalfoul,foul,Jackie Young personal foul (Bria Hartley draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,shootingfoul,foul,Chelsea Gray shooting foul (Bria Hartley draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,shootingfoul,foul,Jewell Loyd shooting foul (Leïla Lacan draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,personalfoul,foul,Leïla Lacan personal foul (Chelsea Gray draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,shootingfoul,foul,Dana Evans shooting foul (Lindsay Allen draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,offensivefoul,foul,Kiah Stokes offensive foul (Lindsay Allen draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,personalfoul,foul,Leïla Lacan personal foul (Aaliyah Nye draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,personalfoul,foul,Leïla Lacan personal foul (Dana Evans draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,shootingfoul,foul,Haley Peters shooting foul (NaLyssa Smith draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,shootingfoul,foul,Bria Hartley shooting foul (Jackie Young draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,personalfoul,foul,Bria Hartley personal foul (A'ja Wilson draws the foul)
e71aa609-4f24-4b4c-8d2f-952f1cc9a393,personalfoul,foul,Jacy Sheldon personal foul (Jackie Young draws the foul)
