sr_player_uuid,sr_player_name,name_norm,teamId,sr_team_uuid,canonical_playerId,phase0_teamId,phase0_playerName,team_match,has_playerId
bfe1fd30-eac0-4881-a23a-902c706e9ad1,Li Yueru,li yueru,DAL,5f0b5caf-708b-4300-92f2-53b51d83ec06,player_li_yueru,SEA,Li Yueru,0,1
c0d2573a-fc13-405d-bb9e-cc37552806ed,Kia Nurse,kia nurse,CHI,3c409388-ab73-4c7f-953d-3a71062240f6,player_kia_nurse,CHI,Kia Nurse,1,1
c18a5bbc-64df-4171-b4fd-c4413dd10651,Rebekah Gardner,rebekah gardner,NYL,08ed8274-e29f-4248-bc2e-83cc8ed18d75,player_rebekah_gardner,NYL,Rebekah Gardner,1,1
c3268fcb-fe2e-4f54-a363-ea3b27100c81,Mamignan Touré,mamignan toure,CON,a015b02d-845c-40c1-8ef4-844984f47e4d,player_mamignan_tour,CON,Mamignan Touré,1,1
c474334a-58d4-4b80-85b7-f1947fa79bac,Lexi Held,lexi held,PHX,0699edf3-5993-4182-b9b4-ec935cbd4fcc,player_lexi_held,PHO,Lexi Held,0,1
c8672dba-0deb-4cf1-8304-82365865edaa,Elizabeth Williams,elizabeth williams,CHI,3c409388-ab73-4c7f-953d-3a71062240f6,player_elizabeth_williams,CHI,Elizabeth Williams,1,1
ca6b54e3-612d-4523-9582-b88e675f58de,Chelsea Gray,chelsea gray,LVA,171b097d-01db-4ae8-9d56-035689402ec6,player_chelsea_gray,LVA,Chelsea Gray,1,1
d12ed996-e27a-4a93-bbd7-116c516efeab,Janelle Salaün,janelle salaun,GSV,4f57ec40-0d35-4b59-bea0-9d040f0d2292,player_janelle_sala_n,GSV,Janelle Salaün,1,1
d3e817a8-9e72-44c2-a422-9d44a0b214d0,Kiah Stokes,kiah stokes,LVA,171b097d-01db-4ae8-9d56-035689402ec6,player_kiah_stokes,LVA,Kiah Stokes,1,1
d4c299a9-e271-4552-9ed2-2fc285c30362,DiJonai Carrington,dijonai carrington,MIN,6f017f37-be96-4bdc-b6d3-0a0429c72e89,player_dijonai_carrington,MIN,DiJonai Carrington,1,1
d851048b-0415-4678-9f9a-f49cc03ae802,Diamond Miller,diamond miller,DAL,5f0b5caf-708b-4300-92f2-53b51d83ec06,player_diamond_miller,DAL,Diamond Miller,1,1
d9e2f549-d31a-42d3-95ef-30faa38265ac,Rayah Marshall,rayah marshall,CON,a015b02d-845c-40c1-8ef4-844984f47e4d,player_rayah_marshall,CON,Rayah Marshall,1,1
dc34b957-189f-4eb4-b7fc-0da87e271275,Lexie Hull,lexie hull,IND,f073a15f-0486-4179-b0a3-dfd0294eb595,player_lexie_hull,IND,Lexie Hull,1,1
de11f82d-035c-45c2-873a-eb1fad4abc1b,Brionna Jones,brionna jones,ATL,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,player_brionna_jones,ATL,Brionna Jones,1,1
e040354c-4d44-405c-a7ac-d4d2cf9062e8,Damiris Dantas,damiris dantas,IND,f073a15f-0486-4179-b0a3-dfd0294eb595,player_damiris_dantas,IND,Damiris Dantas,1,1
e49da6d1-dd65-44f9-9a5f-d60010d8c384,Nneka Ogwumike,nneka ogwumike,SEA,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,player_nneka_ogwumike,SEA,Nneka Ogwumike,1,1
e5e663cc-e8a5-4393-8072-2931cb8f0d52,Sarah Ashlee Barker,sarah ashlee barker,LAS,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,player_sarah_ashlee_barker,LAS,Sarah Ashlee Barker,1,1
e7fb06e6-823e-4f60-955c-639a49bc860d,Te-Hina Paopao,te hina paopao,ATL,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,player_te_hina_paopao,ATL,Te-Hina PaoPao,1,1
ea77addf-9b42-4d57-8669-c022f61ce2d9,Kate Martin,kate martin,GSV,4f57ec40-0d35-4b59-bea0-9d040f0d2292,player_kate_martin,GSV,Kate Martin,1,1
eb63ae1d-a138-4bca-af07-b2b6e7d5ea6b,Ajae Petty,ajae petty,DAL,5f0b5caf-708b-4300-92f2-53b51d83ec06,player_ajae_petty,DAL,Ajae Petty,1,1
edae6b7a-6cd3-431e-b0ad-721c8fc93b25,Madison Scott,madison scott,WAS,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,player_madison_scott,WAS,Madison Scott,1,1
ee3aab89-0042-4d41-b870-06a924e38c3e,Makayla Timpson,makayla timpson,IND,f073a15f-0486-4179-b0a3-dfd0294eb595,player_makayla_timpson,IND,Makayla Timpson,1,1
f0d4c9a7-f4b0-4a68-ba34-1ae8fe063c25,Serena Sundell,serena sundell,DAL,5f0b5caf-708b-4300-92f2-53b51d83ec06,player_serena_sundell,DAL,Serena Sundell,1,1
f24ac568-77f4-4344-84a7-7fde145dda84,Tiffany Hayes,tiffany hayes,GSV,4f57ec40-0d35-4b59-bea0-9d040f0d2292,player_tiffany_hayes,GSV,Tiffany Hayes,1,1
f2c36797-b5c5-47a4-b073-43637c9794ef,Natasha Cloud,natasha cloud,NYL,08ed8274-e29f-4248-bc2e-83cc8ed18d75,player_natasha_cloud,NYL,Natasha Cloud,1,1
f41354b6-c59e-4f29-abf3-f3cff87ed231,Bridget Carleton,bridget carleton,MIN,6f017f37-be96-4bdc-b6d3-0a0429c72e89,player_bridget_carleton,MIN,Bridget Carleton,1,1
f473955f-a823-4328-92ea-6b06b68b2118,Maya Caldwell,maya caldwell,ATL,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,player_maya_caldwell,ATL,Maya Caldwell,1,1
f5b641da-1776-448f-a48d-7f8ff303096c,Christyn Williams,christyn williams,DAL,5f0b5caf-708b-4300-92f2-53b51d83ec06,player_christyn_williams,DAL,Christyn Williams,1,1
fd9c6f75-0468-4b52-a3f7-6f70d1d658c6,Leonie Fiebich,leonie fiebich,NYL,08ed8274-e29f-4248-bc2e-83cc8ed18d75,player_leonie_fiebich,NYL,Leonie Fiebich,1,1
